subjectID,r,r2,p
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub3,0.7128751737528762,0.5081910133531935,4.37408612743953e-05
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub4,0.5270574801709973,0.27778958740420123,0.0056648402277812504
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub5,0.5596585317591303,0.31321767217078544,0.0029507040262460467
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
