,subjectID,tractID,GM_R1,R1
158,37,ATRL,0.4593300513846859,0.49536331127918465
159,37,ATRR,0.45966258741079885,0.5144470812586408
160,37,CCL,0.46704068843897834,0.44053897320714586
161,37,CCR,0.4748193867898667,0.4442521648207128
162,37,CSL,0.49648773338416824,0.5899640303640326
163,37,CSR,0.494722142600498,0.5826916052625601
164,37,FcMa,0.4834397732247055,0.45587172064775694
165,37,FcMi,0.458644820263871,0.42649309832199883
166,37,IFOFL,0.46949890759256213,0.4701915771795892
167,37,IFOFR,0.4708809239532984,0.4821327039715518
168,37,ILFL,0.47120682872745234,0.45273143649566594
169,37,ILFR,0.4820544305170809,0.4755333812744874
170,37,MLFL,0.4608349841517122,0.46356886303601397
171,37,MLFR,0.4685879839670369,0.47411786190181004
172,37,ORL,0.48229696162828556,0.5010900656385873
173,37,ORR,0.48438236378184324,0.5201096832493238
174,37,SLFL,0.4758121307317601,0.5011452598683704
175,37,SLFR,0.4732367338527314,0.48194231632700213
176,37,UNCL,0.4663136637984511,0.4735119556562508
177,37,UNCR,0.4609454885822334,0.46450872963183537
178,37,VOFL,0.4754107026249792,0.4640620566827379
179,37,VOFR,0.4919663804223363,0.4840473246328748
180,37,pAFL,0.46251192500837185,0.4574009548691467
181,37,pAFR,0.46856852909405955,0.45510211249721444
182,41,AFL,0.4716366668794723,0.4683516217704327
183,41,AFR,0.46623460621643276,0.4658712668006
184,41,ATRL,0.462107548863127,0.5145091038891201
185,41,ATRR,0.4583176047535028,0.5172691865700962
186,41,CCL,0.46465356377352607,0.44052924711711244
187,41,CCR,0.4740608316368972,0.44316784380417334
188,41,CSL,0.4988795455692564,0.5804134546836692
189,41,CSR,0.4995224895986997,0.5804605285396645
190,41,FcMa,0.4738948749941869,0.45738765268750287
191,41,FcMi,0.4571240709988113,0.40033259127347387
192,41,IFOFL,0.4743374033875724,0.48104714514013724
193,41,IFOFR,0.4684382994871526,0.4741602447224609
194,41,ILFL,0.4774785875914831,0.4641288215466257
195,41,ILFR,0.4754827734411299,0.46366002246573385
196,41,MLFL,0.4685551204490387,0.46761981439407213
197,41,MLFR,0.4688114207615523,0.46827920820747954
198,41,ORL,0.5041174355294593,0.4823244156593501
199,41,ORR,0.4953660439710567,0.488506785292219
200,41,SLFL,0.47865468475439565,0.489924909744036
201,41,SLFR,0.4755900700349187,0.47830092787634126
202,41,UNCL,0.4676296116169222,0.48651776937148766
203,41,UNCR,0.4686174457077211,0.48513283024290543
204,41,VOFL,0.4760838882981817,0.45214061337557765
205,41,VOFR,0.4815218508713526,0.4572393790382004
206,41,pAFL,0.4707623293739962,0.4379532644256824
207,41,pAFR,0.4708876551699174,0.4427035186039759
208,44,AFL,0.4665792327418323,0.48979295655320637
209,44,AFR,0.47201173469387864,0.488296129362953
210,44,ATRL,0.4687661320519989,0.5180940568124695
211,44,ATRR,0.46287362866784354,0.523371265180185
212,44,CCL,0.4714045627072133,0.4545117724234517
